         MJD         m       dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57834.554663 19.302877      NaN   -2.0  23.0   c  0.0   1.10 210.89571 54.30804  2426.64  7052.70 4.05 3.88  49.7 -0.393    18.86 20.73 02a57834o0557c   0x0000  24.501893
57838.492206 19.302877      NaN   -2.0  23.0   c  0.0   0.73 210.89571 54.30804   145.54   579.98 4.44 4.38 -72.8 -0.376    19.01 21.19 02a57838o0454c  0x80000  24.501893
57838.492735 19.351140      NaN  -57.0  22.0   c  0.0   1.06 210.89571 54.30804  1508.14 10388.90 4.33 4.18  26.2 -0.383    19.04 21.20 02a57838o0455c   0x0000  23.565711
57838.494486 19.384550      NaN    4.0  20.0   c  0.0   1.21 210.89571 54.30804  9003.03    99.89 4.02 3.88  39.5 -0.447    19.06 21.21 02a57838o0458c  0x80000  21.710429
57838.495005 19.351140      NaN  -15.0  22.0   c  0.0   1.14 210.89571 54.30804 10367.47  9912.16 4.46 4.09  80.9 -0.413    19.01 21.18 02a57838o0459c  0x80000  23.565711
57838.505700 18.990530      NaN   26.0  22.0   c  0.0   1.07 210.89571 54.30804 10295.98  9836.95 4.42 4.10  81.9 -0.402    19.02 21.17 02a57838o0479c  0x80000  23.565711
57838.524714 19.510313      NaN    0.0  19.0   c  0.0   0.93 210.89571 54.30804   204.12   496.80 4.25 4.18 -14.6 -0.374    19.03 21.14 02a57838o0515c  0x80000  20.792853
57838.528687 18.967180      NaN   22.0  24.0   c  0.0   0.92 210.89571 54.30804  1557.08 10303.93 4.13 3.95  18.6 -0.402    19.04 21.15 02a57838o0522c  0x80000  25.442931
57838.541835 19.197966      NaN   13.0  21.0   c  0.0   0.95 210.89571 54.30804  1529.28 10366.44 4.23 3.75   9.1 -0.385    19.03 21.12 02a57838o0547c  0x80000  22.634989
57838.542881 19.401649      NaN  -24.0  21.0   c  0.0   0.96 210.89571 54.30804   170.66   552.35 4.09 3.98 -87.7 -0.398    19.06 21.09 02a57838o0549c  0x80000  22.634989
57842.515338 19.115465      NaN   13.0  23.0   c  0.0   0.96 210.89571 54.30804  3852.47  6717.96 4.04 3.91  55.5 -0.397    18.98 21.04 02a57842o0427c  0x80000  24.501893
57842.526432 19.454622      NaN  -20.0  20.0   c  0.0   1.33 210.89571 54.30804  3895.64  6793.64 4.26 4.09  67.2 -0.387    18.93 21.04 02a57842o0448c   0x0000  21.710429
57842.544005 19.454622      NaN  -18.0  20.0   c  0.0   1.00 210.89571 54.30804  3916.72  6673.43 4.12 3.95  75.7 -0.378    18.94 20.97 02a57842o0481c  0x80000  21.710429
57862.478560 19.454622      NaN   -5.0  20.0   c  0.0   0.91 210.89571 54.30804  3544.77  6949.65 3.82 3.70  86.1 -0.396    18.84 20.47 02a57862o0525c  0x80000  21.710429
57862.500554 19.142275      NaN   14.0  22.0   c  0.0   0.88 210.89571 54.30804  3521.87  6909.69 3.78 3.66  86.7 -0.402    18.76 20.25 02a57862o0570c  0x80000  23.565711
57862.510937 19.197966      NaN   10.0  22.0   c  0.0   0.98 210.89571 54.30804  3578.74  6985.39 3.72 3.61  84.9 -0.412    18.74 20.17 02a57862o0591c  0x80000  23.565711
57862.522570 19.226921      NaN    8.0  22.0   c  0.0   1.01 210.89571 54.30804  3602.70  6866.95 3.74 3.65  72.3 -0.401    18.68 20.07 02a57862o0615c  0x80000  23.565711
57862.530436 19.401649      NaN   -8.0  21.0   c  0.0   1.36 210.89571 54.30804  3569.60  6925.86 3.69 3.59  76.4 -0.414    18.67 20.02 02a57862o0631c  0x80000  22.634989
